description,file_hash,file_name,weight
ransomware extension download from fsrm.experiant.ca,,*.robinhood,
ransomware extension download from fsrm.experiant.ca,,*.COLORIT,
ransomware extension download from fsrm.experiant.ca,,*.SAVEYOURDATA,
ransomware extension download from fsrm.experiant.ca,,*.aescrypt,
ransomware extension download from fsrm.experiant.ca,,*.Ryuk,
ransomware extension download from fsrm.experiant.ca,,*.croc,
ransomware extension download from fsrm.experiant.ca,,*.norvas,
ransomware extension download from fsrm.experiant.ca,,*.[absonkaine@aol.com].phoenix,
ransomware extension download from fsrm.experiant.ca,,*.CRABSLKT,
ransomware extension download from fsrm.experiant.ca,,*.gotcha,
ransomware extension download from fsrm.experiant.ca,,*.cube,
ransomware extension download from fsrm.experiant.ca,,*.SDEN,
ransomware extension download from fsrm.experiant.ca,,*.obagarmrk,
ransomware extension download from fsrm.experiant.ca,,*.tater,
ransomware extension download from fsrm.experiant.ca,,*.pumas,
ransomware extension download from fsrm.experiant.ca,,*.browec,
ransomware extension download from fsrm.experiant.ca,,*.hdeaf,
ransomware extension download from fsrm.experiant.ca,,*.guvara,
ransomware extension download from fsrm.experiant.ca,,*.tabufa,
ransomware extension download from fsrm.experiant.ca,,*.tokog,
ransomware extension download from fsrm.experiant.ca,,*.fuchsia,
ransomware extension download from fsrm.experiant.ca,,*.etols,
ransomware extension download from fsrm.experiant.ca,,*.[velasquez.joeli@aol.com],
ransomware extension download from fsrm.experiant.ca,,*.gate,
ransomware extension download from fsrm.experiant.ca,,*.langolier,
ransomware extension download from fsrm.experiant.ca,,*.spyhunter,
ransomware extension download from fsrm.experiant.ca,,*.cryptoid,
ransomware extension download from fsrm.experiant.ca,,*.[adobe-123@tutanota.com].ETH,
ransomware extension download from fsrm.experiant.ca,,*.Jumper,
ransomware extension download from fsrm.experiant.ca,,*.major,
ransomware extension download from fsrm.experiant.ca,,*.raldug,
ransomware extension download from fsrm.experiant.ca,,*.phoenix,
ransomware extension download from fsrm.experiant.ca,,*.gropas,
ransomware extension download from fsrm.experiant.ca,,*.wannacash,
ransomware extension download from fsrm.experiant.ca,,*.NGSC,
ransomware extension download from fsrm.experiant.ca,,*.bmps@tutanota.com.major,
ransomware extension download from fsrm.experiant.ca,,*._Crypted,
ransomware extension download from fsrm.experiant.ca,,*.roland,
ransomware extension download from fsrm.experiant.ca,,*.NOLOST,
ransomware extension download from fsrm.experiant.ca,,*.Marozka,
ransomware extension download from fsrm.experiant.ca,,*.encryptedALL,
ransomware extension download from fsrm.experiant.ca,,*.stun,
ransomware extension download from fsrm.experiant.ca,,*.grovas,
ransomware extension download from fsrm.experiant.ca,,*.trosak,
ransomware extension download from fsrm.experiant.ca,,*.tronas,
ransomware extension download from fsrm.experiant.ca,,*.JLCW2,
ransomware extension download from fsrm.experiant.ca,,*.[thedecrypt111@qq.com].ETH,
ransomware extension download from fsrm.experiant.ca,,*.drume,
ransomware extension download from fsrm.experiant.ca,,*.securityP,
ransomware extension download from fsrm.experiant.ca,,*.YYYYBJQOQDU,
ransomware extension download from fsrm.experiant.ca,,*.MDEN,
ransomware extension download from fsrm.experiant.ca,,*.locker,
ransomware extension download from fsrm.experiant.ca,,*.proden,
ransomware extension download from fsrm.experiant.ca,,*.CQQUH,
ransomware extension download from fsrm.experiant.ca,,*.luceq,
ransomware extension download from fsrm.experiant.ca,,*.chech,
ransomware extension download from fsrm.experiant.ca,,*.[mrpeterson@cock.li].GFS,
ransomware extension download from fsrm.experiant.ca,,*.suffer,
ransomware extension download from fsrm.experiant.ca,,*.metan,
ransomware extension download from fsrm.experiant.ca,,*.kezoz,
ransomware extension download from fsrm.experiant.ca,,*.luces,
ransomware extension download from fsrm.experiant.ca,,*.doples,
ransomware extension download from fsrm.experiant.ca,,*.pdf_Axffyq_{babyfromparadise666@gmail.com}.p3rf0rm4,
ransomware extension download from fsrm.experiant.ca,,*.pdf.p3rf0rmr,
ransomware extension download from fsrm.experiant.ca,,*.{CALLMEGOAT@PROTONMAIL.COM}CMG,
ransomware extension download from fsrm.experiant.ca,,*.[amber777king@cock.li].amber,
ransomware extension download from fsrm.experiant.ca,,*.L1LL,
ransomware extension download from fsrm.experiant.ca,,*.charcl,
ransomware extension download from fsrm.experiant.ca,,*.UIK1J,
ransomware extension download from fsrm.experiant.ca,,*.kropun,
ransomware extension download from fsrm.experiant.ca,,*.jimm,
ransomware extension download from fsrm.experiant.ca,,*.klope,
ransomware extension download from fsrm.experiant.ca,,*.[payransom@qq.com].adobe,
ransomware extension download from fsrm.experiant.ca,,*.jamper,
ransomware extension download from fsrm.experiant.ca,,*.[w_decrypt24@qq.com].zq,
ransomware extension download from fsrm.experiant.ca,,*.Scorpion,
ransomware extension download from fsrm.experiant.ca,,*.pulsar1,
ransomware extension download from fsrm.experiant.ca,,*.charck,
ransomware extension download from fsrm.experiant.ca,,*.kroput1,
ransomware extension download from fsrm.experiant.ca,,*.[btccrypthelp@cock.li].ETH,
ransomware extension download from fsrm.experiant.ca,,*.[1701222381@qq.com].ETH,
ransomware extension download from fsrm.experiant.ca,,*.[decryptprof@qq.com].ETH,
ransomware extension download from fsrm.experiant.ca,,*.[decryptmyfiles@qq.com].ETH,
ransomware extension download from fsrm.experiant.ca,,*.[helpfilerestore@india.com].ETH,
ransomware extension download from fsrm.experiant.ca,,*.[MailPayment@decoder.com].ETH,
ransomware extension download from fsrm.experiant.ca,,*.Blower@india.com,
ransomware extension download from fsrm.experiant.ca,,*.bRcrypT,
ransomware extension download from fsrm.experiant.ca,,*.GILLETTE,
ransomware extension download from fsrm.experiant.ca,,*.yatron,
ransomware extension download from fsrm.experiant.ca,,*.kroput,
ransomware extension download from fsrm.experiant.ca,,*.[plombiren@hotmail.com].plomb,
ransomware extension download from fsrm.experiant.ca,,*.[help24decrypt@cock.li,
ransomware extension download from fsrm.experiant.ca,,*.Neptune,
ransomware extension download from fsrm.experiant.ca,,*.{mattpear@protonmail.com},
ransomware extension download from fsrm.experiant.ca,,*.promorad2,
ransomware extension download from fsrm.experiant.ca,,*.andymarvin,
ransomware extension download from fsrm.experiant.ca,,*.mamasitaq,
ransomware extension download from fsrm.experiant.ca,,*.cockista,
ransomware extension download from fsrm.experiant.ca,,*.crabs,
ransomware extension download from fsrm.experiant.ca,,*.dy8wud,
ransomware extension download from fsrm.experiant.ca,,*.[china-decryptor@pm.me],
ransomware extension download from fsrm.experiant.ca,,*.kitty,
ransomware extension download from fsrm.experiant.ca,,*.CIOP,
ransomware extension download from fsrm.experiant.ca,,*.pfanz,
ransomware extension download from fsrm.experiant.ca,,*.jcry,
ransomware extension download from fsrm.experiant.ca,,*.evopro,
ransomware extension download from fsrm.experiant.ca,,*.{mattpear@protonmail.com}MTP,
ransomware extension download from fsrm.experiant.ca,,*.Annabelle2,
ransomware extension download from fsrm.experiant.ca,,*.[help24decrypt@cock.li],
ransomware extension download from fsrm.experiant.ca,,*.promock,
ransomware extension download from fsrm.experiant.ca,,*.promorad,
ransomware extension download from fsrm.experiant.ca,,*.Frendi,
ransomware extension download from fsrm.experiant.ca,,*.aqva,
ransomware extension download from fsrm.experiant.ca,,*.cammora,
ransomware extension download from fsrm.experiant.ca,,*.SBLOCK,
ransomware extension download from fsrm.experiant.ca,,*.promoz,
ransomware extension download from fsrm.experiant.ca,,*.crazy,
ransomware extension download from fsrm.experiant.ca,,*.ARTEMY,
ransomware extension download from fsrm.experiant.ca,,*.rontok,
ransomware extension download from fsrm.experiant.ca,,*.crypt2019,
ransomware extension download from fsrm.experiant.ca,,*.[crypted_files@qq.com].aqva,
ransomware extension download from fsrm.experiant.ca,,*.BlackPink,
ransomware extension download from fsrm.experiant.ca,,*.id.*.crazy,
ransomware extension download from fsrm.experiant.ca,,*.GBLOCK,
ransomware extension download from fsrm.experiant.ca,,*.cekisan,
ransomware extension download from fsrm.experiant.ca,,*.promos,
ransomware extension download from fsrm.experiant.ca,,*.seed,
ransomware extension download from fsrm.experiant.ca,,*.jupstb,
ransomware extension download from fsrm.experiant.ca,,*.KARLS,
ransomware extension download from fsrm.experiant.ca,,*.mecury,
ransomware extension download from fsrm.experiant.ca,,*.PLANT,
ransomware extension download from fsrm.experiant.ca,,*.infileshop@gmail_com_ID44,
ransomware extension download from fsrm.experiant.ca,,*.shadi,
ransomware extension download from fsrm.experiant.ca,,*.dedo,
ransomware extension download from fsrm.experiant.ca,,*.help24decrypt@qq.com,
ransomware extension download from fsrm.experiant.ca,,*.[raphaeldupon@aol.com].ETH,
ransomware extension download from fsrm.experiant.ca,,*.PEDANT,
ransomware extension download from fsrm.experiant.ca,,*.Encrypted5,
ransomware extension download from fsrm.experiant.ca,,*.Gefest3,
ransomware extension download from fsrm.experiant.ca,,*.frend,
ransomware extension download from fsrm.experiant.ca,,*.amber,
ransomware extension download from fsrm.experiant.ca,,*.snake4444,
ransomware extension download from fsrm.experiant.ca,,*.[drwho888@mail.fr].888,
ransomware extension download from fsrm.experiant.ca,,*.FCrypt,
ransomware extension download from fsrm.experiant.ca,,*.Clop,
ransomware extension download from fsrm.experiant.ca,,*.fastrecovery.xmpp.jp,
ransomware extension download from fsrm.experiant.ca,,*.poyvonm,
ransomware extension download from fsrm.experiant.ca,,*.crypted_pony_test_build_xxx_xxx_xxx_xxx_xxx,
ransomware extension download from fsrm.experiant.ca,,*.FileSlack,
ransomware extension download from fsrm.experiant.ca,,*.pluto,
ransomware extension download from fsrm.experiant.ca,,*.paycoin,
ransomware extension download from fsrm.experiant.ca,,*.blower,
ransomware extension download from fsrm.experiant.ca,,*.nosafe,
ransomware extension download from fsrm.experiant.ca,,*.tuki17@qq.com,
ransomware extension download from fsrm.experiant.ca,,*.secure,
ransomware extension download from fsrm.experiant.ca,,*.crypted_pony_test_build*,
ransomware extension download from fsrm.experiant.ca,,*.YOLO,
ransomware extension download from fsrm.experiant.ca,,*.qwex,
ransomware extension download from fsrm.experiant.ca,,*.DESYNC,
ransomware extension download from fsrm.experiant.ca,,*.crash,
ransomware extension download from fsrm.experiant.ca,,*.pennywise,
ransomware extension download from fsrm.experiant.ca,,*.888,
ransomware extension download from fsrm.experiant.ca,,*.*GEFEST,
ransomware extension download from fsrm.experiant.ca,,*.OOFNIK,
ransomware extension download from fsrm.experiant.ca,,*.[welesmatron@aol.com].btc,
ransomware extension download from fsrm.experiant.ca,,*.Mcafee,
ransomware extension download from fsrm.experiant.ca,,*.mbrcodes,
ransomware extension download from fsrm.experiant.ca,,*.UNIT09,
ransomware extension download from fsrm.experiant.ca,,*.Xcri,
ransomware extension download from fsrm.experiant.ca,,*.telebak,
ransomware extension download from fsrm.experiant.ca,,*.[buy-decryptor@pm.me],
ransomware extension download from fsrm.experiant.ca,,*.adobee,
ransomware extension download from fsrm.experiant.ca,,*.mafee,
ransomware extension download from fsrm.experiant.ca,,*.[writehere@qq.com].btc,
ransomware extension download from fsrm.experiant.ca,,*.GEFEST,
ransomware extension download from fsrm.experiant.ca,,*.PC-FunHACKED*,
ransomware extension download from fsrm.experiant.ca,,*.ppam,
ransomware extension download from fsrm.experiant.ca,,*.vaca,
ransomware extension download from fsrm.experiant.ca,,*.heets,
ransomware extension download from fsrm.experiant.ca,,*.alien,
ransomware extension download from fsrm.experiant.ca,,*.SPCT,
ransomware extension download from fsrm.experiant.ca,,*.cripton,
ransomware extension download from fsrm.experiant.ca,,*.GMBN,
ransomware extension download from fsrm.experiant.ca,,*.ddpcbi,
ransomware extension download from fsrm.experiant.ca,,*.[Traher@Dr.Com],
ransomware extension download from fsrm.experiant.ca,,*.2lwnPp2B,
ransomware extension download from fsrm.experiant.ca,,*._raphaeldupon@aol.com_.btc,
ransomware extension download from fsrm.experiant.ca,,*.RENSENWARE,
ransomware extension download from fsrm.experiant.ca,,*.rumba,
ransomware extension download from fsrm.experiant.ca,,*.AUF,
ransomware extension download from fsrm.experiant.ca,,*.Tfudeq,
ransomware extension download from fsrm.experiant.ca,,*.tfudet,
ransomware extension download from fsrm.experiant.ca,,*.JAMES,
ransomware extension download from fsrm.experiant.ca,,*.sdwwbrb,
ransomware extension download from fsrm.experiant.ca,,*.ucftz*,
ransomware extension download from fsrm.experiant.ca,,*.xcry7684,
ransomware extension download from fsrm.experiant.ca,,*.eddldzor,
ransomware extension download from fsrm.experiant.ca,,*.hncdumn,
ransomware extension download from fsrm.experiant.ca,,*.g^od,
ransomware extension download from fsrm.experiant.ca,,*.ezzyl,
ransomware extension download from fsrm.experiant.ca,,*.jundmd@cock.li*,
ransomware extension download from fsrm.experiant.ca,,*.obfuscated,
ransomware extension download from fsrm.experiant.ca,,*.rsucozxze,
ransomware extension download from fsrm.experiant.ca,,*.mdk4y,
ransomware extension download from fsrm.experiant.ca,,*.GRHAN,
ransomware extension download from fsrm.experiant.ca,,*.zzzzzzzz,
ransomware extension download from fsrm.experiant.ca,,*.bvjznsjlo,
ransomware extension download from fsrm.experiant.ca,,*.sjjpu,
ransomware extension download from fsrm.experiant.ca,,*.djuvq,
ransomware extension download from fsrm.experiant.ca,,*.djvup,
ransomware extension download from fsrm.experiant.ca,,*.djvut,
ransomware extension download from fsrm.experiant.ca,,*.djvur,
ransomware extension download from fsrm.experiant.ca,,*.djvus,
ransomware extension download from fsrm.experiant.ca,,*.uudjvu,
ransomware extension download from fsrm.experiant.ca,,*.udjvu,
ransomware extension download from fsrm.experiant.ca,,*.tfude,
ransomware extension download from fsrm.experiant.ca,,*.tro,
ransomware extension download from fsrm.experiant.ca,,*.pdff,
ransomware extension download from fsrm.experiant.ca,,*.djvuq,
ransomware extension download from fsrm.experiant.ca,,*.INDRIK,
